Phase,Day,UTC,posix[s],t[s],s[NM],h[ft],TAS[kt],mass[kg],FPA_a[º],THR[%],SB[%],nz[g],hp[ft],VS[ft/min],CAS[kt],mach[-],GS[kt],FPA_g[º],FlightID,reserved,Temp[ºC],Press[hPa],Wn[kt],We[kt],Ws[kt],Wx[kt],reserved,reserved,reserved,Lat[º],Lon[º],x[NM],y[NM],WP_prev,WP_next,Flight_Block,reserved,reserved,phi[º],heading[º],track[º],Radius[NM],reserved,reserved,reserved,gear,config,rating,packs,anti-ice,reserved,reserved,reserved,Drag[daN],CD[-],CL[-],Thrust[daN],FF[kg/h],FOB[kg],N1[%],N2[%],Tidle[daN],Tmax[daN],N1_idle[%],N1_max[%],reserved,reserved,reserved,sdot[kt],vdot[kt/s],mdot[kg/s],hdot[ft/min],hpdot[ft/min],vcasdot[kt/s],reserved,reserved,reserved,
      "ILS-GS_LD",2016-07-28,06:26:23,  1469687183,   8296.73,    -6.51,   2467.7,  155.9,   59685.7,  -3.13,   28.662,    0.000,  0.999,   2404.6,  -843.39,  149.5, 0.235537,  162.7,  -3.00,EXAMPLE,,   15.34,  931.29,   4.0,   6.0,   7.0,  -1.7,,,,  49.995005,   8.376848,    245.86,   2990.42,"!TTF_OFP_EMPAX","EDDF-07C",descent,,,   0.00,   69.9,   69.3,   0.00,,,,"DOWN","FULL","MCLB","OFF","OFF",,,,   7270.73,  0.16398,  1.3181,    3278.2, 1988.9,    392.7,  0.0,  0.0,    -444.4,   12543.2,  0.0,  0.0,,,,   162.67, -0.25805,    -0.55,  -863.16,  -843.39, -0.21805,,,,
      "ILS-GS_LD",2016-07-28,06:26:25,  1469687185,   8298.73,    -6.42,   2439.0,  155.4,   59684.6,  -3.13,   28.611,    0.000,  0.999,   2376.6,  -840.60,  149.0, 0.234741,  162.1,  -3.00,EXAMPLE,,   15.40,  932.25,   4.0,   5.9,   7.0,  -1.7,,,,  49.995528,   8.379033,    245.95,   2990.45,"!TTF_OFP_EMPAX","EDDF-07C",descent,,,   0.00,   70.0,   69.3,   0.00,,,,"DOWN","FULL","MCLB","OFF","OFF",,,,   7258.98,  0.16466,  1.3257,    3270.9, 1984.4,    391.6,  0.0,  0.0,    -448.6,   12551.7,  0.0,  0.0,,,,   162.10, -0.25688,    -0.55,  -860.13,  -840.60, -0.21716,,,,
      "ILS-GS_LD",2016-07-28,06:26:27,  1469687187,   8300.73,    -6.33,   2410.3,  154.9,   59683.5,  -3.13,   28.562,    0.000,  0.999,   2348.6,  -837.81,  148.6, 0.233948,  161.5,  -3.00,EXAMPLE,,   15.47,  933.21,   4.1,   5.8,   6.9,  -1.7,,,,  49.996049,   8.381209,    246.03,   2990.48,"!TTF_OFP_EMPAX","EDDF-07C",descent,,,   0.00,   70.0,   69.3,   0.00,,,,"DOWN","FULL","MCLB","OFF","OFF",,,,   7247.70,  0.16535,  1.3333,    3264.0, 1980.0,    390.5,  0.0,  0.0,    -452.8,   12560.2,  0.0,  0.0,,,,   161.54, -0.25572,    -0.55,  -857.12,  -837.81, -0.21628,,,,
      "ILS-GS_LD",2016-07-28,06:26:29,  1469687189,   8302.73,    -6.24,   2381.8,  154.4,   59682.4,  -3.13,   28.517,    0.000,  0.999,   2320.7,  -835.03,  148.2, 0.233159,  161.0,  -3.00,EXAMPLE,,   15.53,  934.17,   4.1,   5.8,   6.8,  -1.8,,,,  49.996569,   8.383378,    246.12,   2990.51,"!TTF_OFP_EMPAX","EDDF-07C",descent,,,   0.00,   70.0,   69.3,   0.00,,,,"DOWN","FULL","MCLB","OFF","OFF",,,,   7236.88,  0.16605,  1.3409,    3257.5, 1975.8,    389.4,  0.0,  0.0,    -457.0,   12569.0,  0.0,  0.0,,,,   160.97, -0.25456,    -0.55,  -854.12,  -835.03, -0.21539,,,,
      "ILS-GS_LD",2016-07-28,06:26:31,  1469687191,   8304.73,    -6.15,   2353.4,  153.9,   59681.3,  -3.13,   28.474,    0.000,  0.999,   2292.9,  -832.24,  147.7, 0.232373,  160.4,  -3.00,EXAMPLE,,   15.59,  935.12,   4.1,   5.7,   6.8,  -1.8,,,,  49.997086,   8.385540,    246.20,   2990.54,"!TTF_OFP_EMPAX","EDDF-07C",descent,,,   0.00,   70.0,   69.3,   0.00,,,,"DOWN","FULL","MCLB","OFF","OFF",,,,   7226.52,  0.16676,  1.3486,    3251.5, 1971.8,    388.3,  0.0,  0.0,    -461.3,   12577.9,  0.0,  0.0,,,,   160.41, -0.25342,    -0.55,  -851.13,  -832.24, -0.21452,,,,
      "ILS-GS_LD",2016-07-28,06:26:33,  1469687193,   8306.73,    -6.06,   2325.0,  153.4,   59680.2,  -3.13,   28.435,    0.000,  0.999,   2265.2,  -829.45,  147.3, 0.231590,  159.8,  -3.00,EXAMPLE,,   15.66,  936.07,   4.1,   5.7,   6.7,  -1.8,,,,  49.997602,   8.387694,    246.28,   2990.57,"!TTF_OFP_EMPAX","EDDF-07C",descent,,,   0.00,   70.0,   69.3,   0.00,,,,"DOWN","FULL","MCLB","OFF","OFF",,,,   7216.63,  0.16749,  1.3563,    3246.0, 1967.9,    387.2,  0.0,  0.0,    -465.5,   12587.0,  0.0,  0.0,,,,   159.85, -0.25229,    -0.55,  -848.15,  -829.45, -0.21364,,,,
      "ILS-GS_LD",2016-07-28,06:26:35,  1469687195,   8308.73,    -5.98,   2296.8,  152.9,   59679.1,  -3.13,   28.399,    0.000,  0.999,   2237.6,  -826.66,  146.9, 0.230811,  159.3,  -3.00,EXAMPLE,,   15.72,  937.02,   4.1,   5.6,   6.7,  -1.8,,,,  49.998116,   8.389840,    246.37,   2990.60,"!TTF_OFP_EMPAX","EDDF-07C",descent,,,   0.00,   70.0,   69.3,   0.00,,,,"DOWN","FULL","MCLB","OFF","OFF",,,,   7207.19,  0.16823,  1.3641,    3240.8, 1964.3,    386.1,  0.0,  0.0,    -469.8,   12596.3,  0.0,  0.0,,,,   159.29, -0.25116,    -0.55,  -845.19,  -826.66, -0.21277,,,,
      "ILS-GS_LD",2016-07-28,06:26:37,  1469687197,   8310.73,    -5.89,   2268.7,  152.4,   59678.0,  -3.13,   28.366,    0.000,  0.999,   2210.1,  -823.87,  146.5, 0.230036,  158.7,  -3.00,EXAMPLE,,   15.78,  937.97,   4.1,   5.5,   6.6,  -1.9,,,,  49.998628,   8.391979,    246.45,   2990.63,"!TTF_OFP_EMPAX","EDDF-07C",descent,,,   0.00,   70.0,   69.3,   0.00,,,,"DOWN","FULL","MCLB","OFF","OFF",,,,   7198.21,  0.16899,  1.3719,    3236.1, 1960.9,    385.0,  0.0,  0.0,    -474.1,   12605.8,  0.0,  0.0,,,,   158.73, -0.25004,    -0.54,  -842.23,  -823.87, -0.21191,,,,
      "ILS-GS_LD",2016-07-28,06:26:39,  1469687199,   8312.73,    -5.80,   2240.7,  151.9,   59676.9,  -3.13,   28.336,    0.000,  0.999,   2182.7,  -821.09,  146.1, 0.229263,  158.2,  -3.00,EXAMPLE,,   15.84,  938.91,   4.1,   5.5,   6.5,  -1.9,,,,  49.999139,   8.394111,    246.53,   2990.66,"!TTF_OFP_EMPAX","EDDF-07C",descent,,,   0.00,   70.0,   69.3,   0.00,,,,"DOWN","FULL","MCLB","OFF","OFF",,,,   7189.69,  0.16976,  1.3797,    3231.8, 1957.7,    383.9,  0.0,  0.0,    -478.4,   12615.5,  0.0,  0.0,,,,   158.18, -0.24893,    -0.54,  -839.29,  -821.09, -0.21104,,,,
      "ILS-GS_LD",2016-07-28,06:26:41,  1469687201,   8314.73,    -5.71,   2212.7,  151.4,   59675.9,  -3.13,   28.308,    0.000,  0.999,   2155.3,  -818.31,  145.6, 0.228494,  157.6,  -3.00,EXAMPLE,,   15.90,  939.86,   4.1,   5.4,   6.5,  -1.9,,,,  49.999647,   8.396235,    246.61,   2990.69,"!TTF_OFP_EMPAX","EDDF-07C",descent,,,   0.00,   70.1,   69.3,   0.00,,,,"DOWN","FULL","MCLB","OFF","OFF",,,,   7181.63,  0.17054,  1.3876,    3228.0, 1954.6,    382.9,  0.0,  0.0,    -482.7,   12625.5,  0.0,  0.0,,,,   157.63, -0.24783,    -0.54,  -836.36,  -818.31, -0.21018,,,,
      "ILS-GS_LD",2016-07-28,06:26:43,  1469687203,   8316.73,    -5.62,   2184.9,  150.9,   59674.8,  -3.13,   28.284,    0.000,  0.999,   2128.1,  -815.53,  145.2, 0.227729,  157.1,  -3.00,EXAMPLE,,   15.96,  940.79,   4.1,   5.3,   6.4,  -1.9,,,,  50.000154,   8.398352,    246.70,   2990.72,"!TTF_OFP_EMPAX","EDDF-07C",descent,,,   0.00,   70.1,   69.3,   0.00,,,,"DOWN","FULL","MCLB","OFF","OFF",,,,   7174.02,  0.17133,  1.3955,    3224.6, 1951.8,    381.8,  0.0,  0.0,    -487.0,   12635.6,  0.0,  0.0,,,,   157.08, -0.24674,    -0.54,  -833.45,  -815.53, -0.20933,,,,
      "ILS-GS_LD",2016-07-28,06:26:45,  1469687205,   8318.73,    -5.54,   2157.1,  150.4,   59673.7,  -3.13,   28.263,    0.000,  0.999,   2100.9,  -812.75,  144.8, 0.226967,  156.5,  -3.00,EXAMPLE,,   16.02,  941.73,   4.1,   5.3,   6.4,  -1.9,,,,  50.000658,   8.400462,    246.78,   2990.75,"!TTF_OFP_EMPAX","EDDF-07C",descent,,,   0.00,   70.1,   69.3,   0.00,,,,"DOWN","FULL","MCLB","OFF","OFF",,,,   7166.86,  0.17214,  1.4035,    3221.6, 1949.1,    380.7,  0.0,  0.0,    -491.4,   12645.9,  0.0,  0.0,,,,   156.53, -0.24566,    -0.54,  -830.54,  -812.75, -0.20848,,,,
      "ILS-GS_LD",2016-07-28,06:26:47,  1469687207,   8320.73,    -5.45,   2129.5,  149.9,   59672.6,  -3.13,   28.244,    0.000,  0.999,   2073.9,  -809.97,  144.4, 0.226208,  156.0,  -3.00,EXAMPLE,,   16.08,  942.67,   4.1,   5.2,   6.3,  -2.0,,,,  50.001162,   8.402564,    246.86,   2990.78,"!TTF_OFP_EMPAX","EDDF-07C",descent,,,   0.00,   70.1,   69.3,   0.00,,,,"DOWN","FULL","MCLB","OFF","OFF",,,,   7160.16,  0.17297,  1.4115,    3219.0, 1946.7,    379.6,  0.0,  0.0,    -495.7,   12656.4,  0.0,  0.0,,,,   155.98, -0.24458,    -0.54,  -827.65,  -809.97, -0.20763,,,,
      "ILS-GS_LD",2016-07-28,06:26:49,  1469687209,   8322.73,    -5.36,   2101.9,  149.4,   59671.5,  -3.12,   28.228,    0.000,  0.999,   2046.9,  -807.20,  144.0, 0.225452,  155.4,  -3.00,EXAMPLE,,   16.13,  943.60,   4.1,   5.1,   6.3,  -2.0,,,,  50.001663,   8.404659,    246.94,   2990.81,"!TTF_OFP_EMPAX","EDDF-07C",descent,,,   0.00,   70.1,   69.3,   0.00,,,,"DOWN","FULL","MCLB","OFF","OFF",,,,   7153.91,  0.17380,  1.4196,    3216.8, 1944.4,    378.5,  0.0,  0.0,    -500.1,   12667.2,  0.0,  0.0,,,,   155.44, -0.24352,    -0.54,  -824.78,  -807.20, -0.20679,,,,
      "ILS-GS_LD",2016-07-28,06:26:51,  1469687211,   8324.73,    -5.28,   2074.5,  148.9,   59670.4,  -3.12,   28.215,    0.000,  0.999,   2020.1,  -804.44,  143.6, 0.224700,  154.9,  -3.00,EXAMPLE,,   16.19,  944.53,   4.1,   5.1,   6.2,  -2.0,,,,  50.002162,   8.406747,    247.02,   2990.84,"!TTF_OFP_EMPAX","EDDF-07C",descent,,,   0.00,   70.1,   69.3,   0.00,,,,"DOWN","FULL","MCLB","OFF","OFF",,,,   7148.11,  0.17466,  1.4277,    3215.1, 1942.3,    377.4,  0.0,  0.0,    -504.4,   12678.2,  0.0,  0.0,,,,   154.90, -0.24246,    -0.54,  -821.91,  -804.44, -0.20595,,,,
      "ILS-GS_LD",2016-07-28,06:26:53,  1469687213,   8326.73,    -5.19,   2047.1,  148.5,   59669.4,  -3.12,   28.205,    0.000,  0.999,   1993.3,  -801.67,  143.2, 0.223951,  154.4,  -3.00,EXAMPLE,,   16.25,  945.46,   4.1,   5.0,   6.1,  -2.0,,,,  50.002660,   8.408827,    247.10,   2990.87,"!TTF_OFP_EMPAX","EDDF-07C",descent,,,   0.00,   70.1,   69.3,   0.00,,,,"DOWN","FULL","MCLB","OFF","OFF",,,,   7142.76,  0.17552,  1.4358,    3213.8, 1940.3,    376.4,  0.0,  0.0,    -508.8,   12689.4,  0.0,  0.0,,,,   154.36, -0.24141,    -0.54,  -819.06,  -801.67, -0.20511,,,,
      "ILS-GS_LD",2016-07-28,06:26:55,  1469687215,   8328.73,    -5.11,   2019.9,  148.0,   59668.3,  -3.12,   28.198,    0.000,  0.999,   1966.6,  -798.92,  142.7, 0.223205,  153.8,  -3.00,EXAMPLE,,   16.30,  946.38,   4.1,   5.0,   6.1,  -2.0,,,,  50.003156,   8.410901,    247.18,   2990.90,"!TTF_OFP_EMPAX","EDDF-07C",descent,,,   0.00,   70.1,   69.3,   0.00,,,,"DOWN","FULL","MCLB","OFF","OFF",,,,   7137.86,  0.17640,  1.4440,    3212.9, 1938.6,    375.3,  0.0,  0.0,    -513.2,   12700.9,  0.0,  0.0,,,,   153.83, -0.24036,    -0.54,  -816.23,  -798.92, -0.20428,,,,
      "ILS-GS_LD",2016-07-28,06:26:57,  1469687217,   8330.73,    -5.02,   1992.7,  147.5,   59667.2,  -3.12,   28.193,    0.000,  0.999,   1940.0,  -796.17,  142.3, 0.222462,  153.3,  -3.00,EXAMPLE,,   16.35,  947.30,   4.0,   4.9,   6.0,  -2.1,,,,  50.003650,   8.412967,    247.26,   2990.93,"!TTF_OFP_EMPAX","EDDF-07C",descent,,,   0.00,   70.1,   69.3,   0.00,,,,"DOWN","FULL","MCLB","OFF","OFF",,,,   7133.41,  0.17730,  1.4522,    3212.4, 1937.0,    374.2,  0.0,  0.0,    -517.6,   12712.6,  0.0,  0.0,,,,   153.30, -0.23932,    -0.54,  -813.40,  -796.17, -0.20345,,,,
      "ILS-GS_LD",2016-07-28,06:26:59,  1469687219,   8332.73,    -4.94,   1965.6,  147.0,   59666.1,  -3.12,   28.191,    0.000,  0.999,   1913.5,  -793.42,  141.9, 0.221722,  152.8,  -3.00,EXAMPLE,,   16.41,  948.22,   4.0,   4.9,   6.0,  -2.1,,,,  50.004142,   8.415026,    247.34,   2990.96,"!TTF_OFP_EMPAX","EDDF-07C",descent,,,   0.00,   70.1,   69.3,   0.00,,,,"DOWN","FULL","MCLB","OFF","OFF",,,,   7129.41,  0.17821,  1.4604,    3212.3, 1935.7,    373.1,  0.0,  0.0,    -522.0,   12724.5,  0.0,  0.0,,,,   152.77, -0.23829,    -0.54,  -810.60,  -793.42, -0.20262,,,,
      "ILS-GS_LD",2016-07-28,06:27:01,  1469687221,   8334.73,    -4.85,   1938.7,  146.5,   59665.1,  -3.12,   28.192,    0.000,  0.999,   1887.1,  -790.69,  141.5, 0.220986,  152.2,  -3.00,EXAMPLE,,   16.46,  949.14,   4.0,   4.8,   5.9,  -2.1,,,,  50.004633,   8.417078,    247.42,   2990.99,"!TTF_OFP_EMPAX","EDDF-07C",descent,,,   0.00,   70.1,   69.3,   0.00,,,,"DOWN","FULL","MCLB","OFF","OFF",,,,   7125.85,  0.17914,  1.4688,    3212.7, 1934.5,    372.1,  0.0,  0.0,    -526.4,   12736.7,  0.0,  0.0,,,,   152.24, -0.23725,    -0.54,  -807.80,  -790.69, -0.20180,,,,
      "ILS-GS_LD",2016-07-28,06:27:03,  1469687223,   8336.73,    -4.77,   1911.8,  146.1,   59664.0,  -3.12,   28.195,    0.000,  0.999,   1860.8,  -787.97,  141.1, 0.220253,  151.7,  -3.00,EXAMPLE,,   16.51,  950.05,   4.0,   4.8,   5.9,  -2.1,,,,  50.005122,   8.419123,    247.50,   2991.02,"!TTF_OFP_EMPAX","EDDF-07C",descent,,,   0.00,   70.2,   69.3,   0.00,,,,"DOWN","FULL","MCLB","OFF","OFF",,,,   7122.74,  0.18008,  1.4771,    3213.5, 1933.5,    371.0,  0.0,  0.0,    -530.8,   12749.1,  0.0,  0.0,,,,   151.71, -0.23622,    -0.54,  -805.02,  -787.97, -0.20098,,,,
      "ILS-GS_LD",2016-07-28,06:27:05,  1469687225,   8338.73,    -4.68,   1885.0,  145.6,   59662.9,  -3.12,   28.202,    0.000,  0.999,   1834.6,  -785.25,  140.7, 0.219523,  151.2,  -3.00,EXAMPLE,,   16.56,  950.97,   4.0,   4.7,   5.8,  -2.1,,,,  50.005609,   8.421161,    247.58,   2991.04,"!TTF_OFP_EMPAX","EDDF-07C",descent,,,   0.00,   70.2,   69.3,   0.00,,,,"DOWN","FULL","MCLB","OFF","OFF",,,,   7120.07,  0.18104,  1.4855,    3214.7, 1932.7,    369.9,  0.0,  0.0,    -535.3,   12761.8,  0.0,  0.0,,,,   151.19, -0.23520,    -0.54,  -802.26,  -785.25, -0.20017,,,,
      "ILS-GS_LD",2016-07-28,06:27:07,  1469687227,   8340.73,    -4.60,   1858.3,  145.1,   59661.8,  -3.12,   28.210,    0.000,  0.999,   1808.4,  -782.55,  140.3, 0.218796,  150.7,  -3.00,EXAMPLE,,   16.61,  951.88,   4.0,   4.7,   5.8,  -2.1,,,,  50.006095,   8.423192,    247.66,   2991.07,"!TTF_OFP_EMPAX","EDDF-07C",descent,,,   0.00,   70.2,   69.3,   0.00,,,,"DOWN","FULL","MCLB","OFF","OFF",,,,   7117.85,  0.18201,  1.4939,    3216.4, 1932.1,    368.8,  0.0,  0.0,    -539.7,   12774.8,  0.0,  0.0,,,,   150.67, -0.23417,    -0.54,  -799.50,  -782.55, -0.19935,,,,
      "ILS-GS_LD",2016-07-28,06:27:09,  1469687229,   8342.73,    -4.51,   1831.7,  144.7,   59660.8,  -3.12,   28.222,    0.000,  0.999,   1782.4,  -779.86,  139.9, 0.218072,  150.2,  -3.00,EXAMPLE,,   16.66,  952.78,   4.0,   4.6,   5.7,  -2.1,,,,  50.006579,   8.425216,    247.74,   2991.10,"!TTF_OFP_EMPAX","EDDF-07C",descent,,,   0.00,   70.2,   69.3,   0.00,,,,"DOWN","FULL","MCLB","OFF","OFF",,,,   7116.07,  0.18300,  1.5024,    3218.4, 1931.6,    367.8,  0.0,  0.0,    -544.1,   12788.0,  0.0,  0.0,,,,   150.16, -0.23315,    -0.54,  -796.77,  -779.86, -0.19855,,,,
      "ILS-GS_LD",2016-07-28,06:27:11,  1469687231,   8344.73,    -4.43,   1805.2,  144.2,   59659.7,  -3.12,   28.236,    0.000,  0.999,   1756.4,  -777.18,  139.5, 0.217351,  149.6,  -3.00,EXAMPLE,,   16.70,  953.69,   4.0,   4.6,   5.7,  -2.1,,,,  50.007061,   8.427233,    247.82,   2991.13,"!TTF_OFP_EMPAX","EDDF-07C",descent,,,   0.00,   70.2,   69.3,   0.00,,,,"DOWN","FULL","MCLB","OFF","OFF",,,,   7114.73,  0.18401,  1.5109,    3220.9, 1931.4,    366.7,  0.0,  0.0,    -548.6,   12801.5,  0.0,  0.0,,,,   149.64, -0.23213,    -0.54,  -794.04,  -777.18, -0.19774,,,,
      "ILS-GS_LD",2016-07-28,06:27:13,  1469687233,   8346.73,    -4.35,   1778.7,  143.7,   59658.6,  -3.12,   28.252,    0.000,  0.999,   1730.6,  -774.51,  139.1, 0.216634,  149.1,  -3.00,EXAMPLE,,   16.75,  954.59,   4.0,   4.5,   5.6,  -2.2,,,,  50.007541,   8.429244,    247.90,   2991.16,"!TTF_OFP_EMPAX","EDDF-07C",descent,,,   0.00,   70.2,   69.3,   0.00,,,,"DOWN","FULL","MCLB","OFF","OFF",,,,   7113.84,  0.18503,  1.5195,    3223.8, 1931.3,    365.6,  0.0,  0.0,    -553.1,   12815.3,  0.0,  0.0,,,,   149.13, -0.23112,    -0.54,  -791.33,  -774.51, -0.19694,,,,
      "ILS-GS_LD",2016-07-28,06:27:15,  1469687235,   8348.73,    -4.27,   1752.4,  143.3,   59657.5,  -3.12,   28.272,    0.000,  0.999,   1704.8,  -771.84,  138.7, 0.215919,  148.6,  -3.00,EXAMPLE,,   16.79,  955.49,   4.0,   4.5,   5.6,  -2.2,,,,  50.008020,   8.431247,    247.97,   2991.19,"!TTF_OFP_EMPAX","EDDF-07C",descent,,,   0.00,   70.2,   69.3,   0.00,,,,"DOWN","FULL","MCLB","OFF","OFF",,,,   7113.38,  0.18607,  1.5281,    3227.1, 1931.4,    364.5,  0.0,  0.0,    -557.5,   12829.4,  0.0,  0.0,,,,   148.62, -0.23011,    -0.54,  -788.63,  -771.84, -0.19615,,,,
